tconst	titleType	title	year	endYear	isAdult	runtime	genres	rating	numVotes	description	cast	streaming_platforms	url	scrape_status
tt1778108	tvSeries	The Hour	2011.0	2012	0.0	60	Drama	8.0	12309.0	A behind-the-scenes drama and espionage thriller in Cold War-era England that centers on a journalist, a producer, and an anchorman for an investigative news programme.			https://www.streamwithvpn.com/the-hour-2011	success
tt0091530	movie	The Mission	1986.0	\N	0.0	125	Adventure,Drama,History	7.4	69564.0	When a Spanish Jesuit goes into the South American wilderness to build a mission in the hope of converting the Indians of the region, a slave hunter is converted and joins his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portuguese aggressors.			https://www.streamwithvpn.com/the-mission-1986	success
tt1192628	movie	Rango	2011.0	\N	0.0	107	Action,Adventure,Animation	7.3	310634.0	When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.			https://www.streamwithvpn.com/rango-2011	success
tt6908274	movie	Mirage	2018.0	\N	0.0	128	Drama,Fantasy,Mystery	7.4	69445.0	A desperate photographer who suffers from a degenerative eye disease and a husband who wants to kill his dying wife, plot to recover her life insurance.			https://www.streamwithvpn.com/mirage-2018	success
tt0165546		The Wounds											https://www.streamwithvpn.com/the-wounds-1998	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/the-wounds
tt0066473	movie	Tora! Tora! Tora!	1970.0	\N	0.0	144	Action,Drama,History	7.5	39052.0	"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words used by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War."			https://www.streamwithvpn.com/tora-tora-tora-1970	success
tt0242256		Alai Payuthey											https://www.streamwithvpn.com/alai-payuthey-2000	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/alai-payuthey
tt1817273		The Place Beyond the Pines											https://www.streamwithvpn.com/the-place-beyond-the-pines-2012	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/the-place-beyond-the-pines
tt0116695	movie	Jerry Maguire	1996.0	\N	0.0	139	Comedy,Drama,Romance	7.3	303306.0	Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.			https://www.streamwithvpn.com/jerry-maguire-1996	success
tt0034167	movie	Sergeant York	1941.0	\N	0.0	134	Biography,Drama,History	7.7	20845.0	Alvin York a hillbilly sharpshooter transforms himself from ruffian to religious pacifist. He is then called to serve his country and despite deep religious and moral objections to fighting becomes one of the most celebrated American heroes of WWI.			https://www.streamwithvpn.com/sergeant-york-1941	success
tt0086425	movie	Terms of Endearment	1983.0	\N	0.0	132	Comedy,Drama	7.4	69075.0	Aurora, a finicky woman, is in search of true love while her daughter faces marital issues. Together, they help each other deal with problems and find reasons to live a joyful life.			https://www.streamwithvpn.com/terms-of-endearment-1983	success
tt3040964	movie	The Jungle Book	2016.0	\N	0.0	106	Action,Adventure,Animation	7.3	301857.0	A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.			https://www.streamwithvpn.com/the-jungle-book-2016	success
tt0983213	movie	5 Centimeters per Second	2007.0	\N	0.0	63	Animation,Drama,Family	7.4	68844.0	Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.			https://www.streamwithvpn.com/5-centimeters-per-second-2007	success
tt2215842	tvSeries	Father Brown	2013.0	\N	0.0	52	Crime,Drama,Mystery	7.8	16884.0	Father Brown is based on G. K. Chesterton's detective stories about a Catholic priest who doubles as an amateur detective in order to try and solve mysteries.			https://www.streamwithvpn.com/father-brown-2013	success
tt0077097	tvSeries	WKRP in Cincinnati	1978.0	1982	0.0	30	Comedy	8.0	12259.0	When a Cincinnati radio station switches from sedate music to top-40 rock 'n' roll, its staff of oddball characters is forced to switch gears quickly. New programming director Andy Travis brings in a new DJ named Venus Flytrap to work with the station's burned-out veteran, Dr. Johnny Fever. Neurotic newsman Les Nessman, eager beaver Bailey Quarters, sleazy salesman Herb Tarlek, blonde bombshell Jennifer Marlowe, who serves as the station's ultra-capable receptionist, and station manager Arthur Carlson, whose domineering mother owns WKRP, round out the eccentric bunch.			https://www.streamwithvpn.com/wkrp-in-cincinnati-1978	success
tt0111503	movie	True Lies	1994.0	\N	0.0	141	Action,Comedy,Thriller	7.3	295610.0	A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.			https://www.streamwithvpn.com/true-lies-1994	success
tt11311302	tvSeries	Vikings: Valhalla	2022.0	2024	0.0	45	Action,Adventure,Drama	7.4	68682.0	"In this sequel to ""Vikings,"" a hundred years have passed and a new generation of legendary heroes arises to forge its own destiny — and make history."			https://www.streamwithvpn.com/vikings-valhalla-2022	success
tt6398184	movie	Downton Abbey	2019.0	\N	0.0	122	Drama,Romance	7.4	68661.0	The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.			https://www.streamwithvpn.com/downton-abbey-2019	success
tt0063633	movie	The Cremator	1969.0	\N	0.0	95	Comedy,Crime,Drama	8.0	12246.0	In 1930s Prague, a Czech cremator who firmly believes cremation relieves one from earthly suffering is drawn inexorably to Nazism.			https://www.streamwithvpn.com/the-cremator-1969	success
tt3228774	movie	Cruella	2021.0	\N	0.0	134	Adventure,Comedy,Crime	7.3	286896.0	In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.			https://www.streamwithvpn.com/cruella-2021	success
tt0309698	movie	Identity	2003.0	\N	0.0	90	Mystery,Thriller	7.3	284780.0	Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.			https://www.streamwithvpn.com/identity-2003	success
tt2582590	tvSeries	Vicious	2013.0	2016	0.0	23	Comedy	8.1	10750.0	Freddie and Stuart are an old couple who have been together for decades and bicker constantly. Their lives are turned upside down by their new upstairs neighbor Ash, who is sure to cause trouble in their mundane lives.			https://www.streamwithvpn.com/vicious-2013	success
tt11302324	tvSeries	James May: Our Man in...	2020.0	2024	0.0	50	Adventure,Comedy,Documentary	8.2	9591.0	James May embarks on a remarkable journey across Japan, from its icy north to its balmy south. He’ll see the sights, meet the locals, and eat the noodles in a bid to truly understand the Land of the Rising Sun.			https://www.streamwithvpn.com/james-may-our-man-in-2020	success
tt0073802	movie	Three Days of the Condor	1975.0	\N	0.0	117	Crime,Mystery,Thriller	7.4	67834.0	When bookish CIA researcher Joe Turner finds all his co-workers dead, he, together with a woman he has kidnapped, must work together to outwit those responsible until he determines who he can really trust.			https://www.streamwithvpn.com/three-days-of-the-condor-1975	success
tt0443272	movie	Lincoln	2012.0	\N	0.0	150	Biography,Drama,History	7.3	281219.0	The revealing story of the 16th US President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.			https://www.streamwithvpn.com/lincoln-2012	success
